id_bat;len_occ_brat;len_occ_db;miss_db;miss_brat;miss_all;max_nomen;miss_nomen_db;miss_area;miss_nomen_brat;nomen_brat;nomen_db;geometry
96860;1;0;1;0;1;1;['01'];33.64;[];['01'];[];POLYGON ((150059.12 167538.120842441, 150061.49 167543.62084244, 150066.71 167541.25084244, 150066.08 167540.040842439, 150064.17 167535.820842441, 150064.02 167535.88084244, 150059.12 167538.120842441))
76602;1;1;1;1;2;1;['10'];161.98000000000002;['03'];['10'];['03'];POLYGON ((150066.11 167219.300842441, 150072.09 167220.720842441, 150074.006 167212.116842441, 150067.686 167210.545842443, 150066.11 167219.300842441))
63497;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150071.513 167194.991842442, 150080.511 167197.235842443, 150082.15 167190.100842441, 150073.06 167188.030842441, 150071.513 167194.991842442))
80236;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150034.435 167350.412842441, 150034.735 167350.677842441, 150035.318 167350.018842441, 150048.695 167361.84484244, 150048.112 167362.50384244, 150048.449 167362.80184244, 150059.67 167350.240842442, 150059.02 167349.640842441, 150057.51 167351.280842441, 150053.39 167347.820842441, 150054.04 167347.040842441, 150048.89 167342.710842441, 150048.33 167343.380842441, 150043.84 167339.610842441, 150043.66 167339.470842441, 150040.85 167342.600842441, 150034.435 167350.412842441))
7779;1;0;1;0;1;1;['01'];71.47;[];['01'];[];POLYGON ((150042.71 167518.44084244, 150048.78 167515.565842441, 150044.22 167505.950842441, 150038.15 167508.83084244, 150042.71 167518.44084244))
15014;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150003.332 167516.50984244, 150006.064 167522.45384244, 150014.78 167518.06084244, 150015.41 167517.740842439, 150017.76 167516.56084244, 150015.221 167510.983842441, 150013.5 167511.78084244, 150012.7 167512.160842439, 150003.332 167516.50984244))
90360;1;0;1;0;1;1;['01'];84.3;[];['01'];[];POLYGON ((150106.22 167360.11084244, 150108.21 167353.330842443, 150110.39 167345.600842441, 150104.98 167344.080842441, 150100.91 167358.520842439, 150105.24 167359.820842441, 150106.22 167360.11084244))
59141;1;1;1;1;2;1;['03'];390.89;['01'];['03'];['01'];POLYGON ((150112.248 167303.900842441, 150118.418 167305.579842441, 150122.41 167289.710842441, 150119.82 167289.000842442, 150119.95 167288.290842441, 150116.9 167287.300842441, 150112.248 167303.900842441))
76659;2;1;1;0;1;2;['07'];217.46;[];['07', '01'];['01'];POLYGON ((150009.127 167275.90184244, 150016.28 167277.846842442, 150020.009999897 167263.750842472, 150012.84 167261.920842441, 150005.31 167260.000842442, 150004.84 167262.110842442, 150001.85 167273.922842442, 150009.127 167275.90184244))
54596;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150048.449 167362.80184244, 150053.694 167367.437842441, 150064.812 167354.991842442, 150059.67 167350.240842442, 150048.449 167362.80184244))
50206;2;1;1;0;1;2;['07'];120.22;[];['07', '01'];['01'];POLYGON ((150078.558 167389.41684244, 150081.963 167392.426842439, 150083.853 167394.00884244, 150095.54 167380.300842441, 150096.973000097 167378.629842628, 150093 167378.850842441, 150092.8 167379.07084244, 150090.07 167376.780842442, 150078.558 167389.41684244))
99314;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150045.29 167313.990842442, 150044.28 167317.750842441, 150044.24 167317.89084244, 150052.77 167319.780842441, 150052.87 167319.81084244, 150053.95 167314.910842441, 150054.14 167314.960842442, 150057.096 167303.593842441, 150049.018 167301.407842441, 150045.29 167313.990842442))
27256;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150054.14 167314.960842442, 150057.32 167315.82084244, 150057.05 167317.02084244, 150062.21 167318.41084244, 150062.44 167317.370842441, 150065.37 167318.250842443, 150068.939 167306.796842441, 150057.096 167303.593842441, 150054.14 167314.960842442))
59093;1;0;1;0;1;1;['01'];152.41;[];['01'];[];POLYGON ((149990.2 167241.370842441, 149991.67 167235.540842441, 149991.75 167235.21084244, 149968.503 167229.351842443, 149966.95 167235.52084244, 149990.2 167241.370842441))
57688;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((149947.658 167256.793842441, 149958.411999968 167259.678841997, 149962.26 167246.110842441, 149958.530000522 167245.12084237, 149951.510000276 167243.240842379, 149947.658 167256.793842441))
34244;2;1;1;0;1;2;['07'];150.0;[];['07', '01'];['01'];POLYGON ((149958.411999968 167259.678841997, 149970.469999932 167262.913841998, 149973.449999558 167252.140842848, 149974.20999976 167249.380842254, 149962.26 167246.110842441, 149958.411999968 167259.678841997))
27822;2;1;1;0;1;2;['07'];150.0;[];['07', '01'];['01'];POLYGON ((149935.88 167254.750842442, 149936.16 167253.708842442, 149947.658 167256.793842441, 149951.510000276 167243.240842379, 149939.360000371 167240.020842331, 149938.700000144 167242.520842424, 149935.77 167253.580842441, 149935.56 167254.570842442, 149935.88 167254.750842442))
34455;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((149970.469999932 167262.913841998, 149969.802999947 167265.324842604, 149982.774000287 167268.804842349, 149986.13 167255.360842443, 149973.449999558 167252.140842848, 149970.469999932 167262.913841998))
25900;1;2;0;1;1;2;[];0.0;['03'];['01'];['01', '03'];POLYGON ((150041.46 167592.28084244, 150038.739 167593.542842442, 150043.918 167604.81184244, 150049.94 167601.91084244, 150058.18 167597.950842439, 150053.331 167587.29384244, 150041.46 167592.28084244))
7236;2;1;1;0;1;2;['07'];192.68;[];['07', '01'];['01'];POLYGON ((150032.27 167310.400842441, 150034.5 167311.070842441, 150034.21 167312.370842442, 150042.85 167314.700842441, 150043.17 167313.52084244, 150045.29 167313.990842442, 150049.018 167301.407842441, 150035.457 167297.739842441, 150032.27 167310.400842441))
55720;1;0;1;0;1;1;['01'];198.46;[];['01'];[];POLYGON ((149928.73 167227.620842441, 149931.57 167228.33084244, 149931.96 167226.77084244, 149959.87 167233.780842443, 149961.3 167227.700842442, 149961.12 167227.660842442, 149959.11 167227.100842441, 149954.06 167225.860842441, 149948.11 167224.400842441, 149947.23 167224.180842441, 149940.91 167222.630842442, 149932.32 167220.51084244, 149931.94 167222.050842441, 149930.360000062 167221.660842706, 149929.03 167226.570842441, 149928.73 167227.620842441))
8567;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((149982.774000287 167268.804842349, 149994.76099964 167272.020842176, 149997.79 167260.220842442, 149999.05 167255.790842441, 149998.98 167255.770842443, 149987.08 167252.300842442, 149986.94 167252.250842441, 149986.13 167255.360842443, 149982.774000287 167268.804842349))
6221;1;1;1;1;2;1;['06'];917.1;['03'];['06'];['03'];POLYGON ((150025.49 167214.839842441, 150024.98 167216.980842442, 150024.94 167217.160842443, 150023.66 167222.520842441, 150023.88 167222.570842442, 150028.89 167223.760842441, 150028.71 167224.52084244, 150034.4 167226.040842442, 150034.73 167225.910842442, 150036.16 167219.900842441, 150036.4 167219.970842441, 150038.519 167220.53084244, 150042.785 167204.355842442, 150028.814 167200.883842441, 150025.49 167214.839842441))
37327;2;3;0;1;1;3;[];0.0;['13'];['05', '01'];['13', '05', '01'];POLYGON ((150029.461599998 167566.585242438, 150027.438100003 167567.414542439, 150039.387500003 167593.24204244, 150041.325499997 167592.343242441, 150041.460000001 167592.28084244, 150053.331 167587.293842441, 150055.633500002 167586.233342441, 150043.3873 167559.645342439, 150043.18 167559.740842438, 150029.57 167566.540842441, 150029.461599998 167566.585242438))
81853;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150093.396300003 167277.836842439, 150091.147299998 167286.18254244, 150091.599799998 167286.290642441, 150088.7236 167296.706542441, 150088.523000002 167297.432842441, 150112.248000003 167303.90084244, 150116.899999999 167287.300842443, 150117.204300001 167286.171642439, 150110.999499999 167284.499542442, 150111.231600001 167283.638242442, 150103.133000001 167281.455842439, 150102.919699997 167282.247042441, 150097.990599997 167280.918642442, 150098.4538 167279.199842444, 150093.396300003 167277.836842439), (150095.436999999 167292.977842445, 150091.012400001 167291.785442442, 150091.294600002 167290.738342443, 150095.7192 167291.930642441, 150095.436999999 167292.977842445))
48266;1;2;0;1;1;2;[];0.0;['01'];['10'];['01', '10'];POLYGON ((150038.519 167220.53084244, 150036.01 167231.06084244, 150035.97 167231.250842441, 150061.66 167237.370842441, 150065.97 167219.270842441, 150066.11 167219.300842441, 150067.686 167210.545842443, 150042.785 167204.355842442, 150038.519 167220.53084244))
52294;0;0;0;0;0;0;[];0.0;[];[];[];POLYGON ((150358 167544.66084244, 150356.71 167548.450842441, 150360.3 167549.68084244, 150361.59 167545.890842441, 150358 167544.66084244))
39551;1;0;1;0;1;1;['06'];25.9;[];['06'];[];POLYGON ((150503.749999999 167458.360842439, 150500.289999999 167455.62084244, 150498.350999999 167458.071842441, 150503.034999999 167461.77684244, 150504.855999999 167463.21784244, 150506.791999999 167460.769842441, 150503.749999999 167458.360842439))
46109;1;0;1;0;1;1;['01'];33.32;[];['01'];[];POLYGON ((150174.698013725 167733.249786849, 150176.576110315 167737.181107437, 150178.48 167736.39184244, 150178.827 167736.247842439, 150183.185 167734.44184244, 150180.889 167729.985842439, 150177.030000251 167731.910842568, 150174.829999816 167733.280842383, 150174.698013725 167733.249786849))
7657;1;0;1;0;1;1;['01'];49.72;[];['01'];[];POLYGON ((150231.1 167715.900842439, 150231.68 167717.010842441, 150232.810000255 167719.260842162, 150233.13 167719.040842438, 150234.44 167721.880842439, 150234.50999996 167722.040842467, 150241.60300009 167718.492842402, 150240.227 167715.73384244, 150238.73 167716.470842441, 150236.94 167713.030842439, 150231.1 167715.900842439))
18008;1;2;0;1;1;2;[];0.0;['01'];['08'];['01', '08'];POLYGON ((150453.674999999 167406.371842442, 150457.871999999 167408.28184244, 150459.883999999 167403.262842443, 150459.082 167401.365842442, 150457.338999999 167400.841842442, 150455.967999999 167401.377842441, 150453.674999999 167406.371842442))
31160;1;0;1;0;1;1;['01'];147.14999999999998;[];['01'];[];POLYGON ((150258.390000627 167583.740842275, 150261.32000022 167588.990842441, 150261.459999898 167588.920842825, 150262.44999994 167588.400842356, 150269.629 167584.61884244, 150263.929 167580.46984244, 150258.390000627 167583.740842275))
72694;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150268.14002199 167591.460836853, 150270.79 167597.280842441, 150280.468 167592.50884244, 150275.041 167588.55884244, 150268.14002199 167591.460836853))
77569;1;0;1;0;1;1;['01'];61.49;[];['01'];[];POLYGON ((150302.29 167836.640842439, 150295.08 167840.230842439, 150298.49 167847.060842439, 150305.7 167843.470842439, 150302.29 167836.640842439))
2662;1;1;0;0;0;1;[];0.0;[];['05'];['05'];POLYGON ((150161.458 167711.646842439, 150170.65 167714.16084244, 150171.23 167714.310842439, 150172.469 167713.64384244, 150167.932 167704.837842441, 150162.917 167705.562842439, 150161.458 167711.646842439))
43156;1;0;1;0;1;1;['01'];275.75;[];['01'];[];POLYGON ((150291.228 167600.34184244, 150283.63 167604.710842441, 150279.892 167606.61884244, 150281.571 167609.892842441, 150275.924 167612.78884244, 150277.061 167615.007842439, 150285.46 167610.69984244, 150286.14 167610.350842439, 150287.122 167609.792842439, 150296.724 167604.34184244, 150291.228 167600.34184244))
50082;1;0;1;0;1;1;['01'];137.56;[];['01'];[];POLYGON ((150246.02 167756.930842441, 150251.008 167754.30184244, 150248.1 167748.79084244, 150247.56 167747.76084244, 150239.328 167752.101842439, 150242.78 167758.640842441, 150246.02 167756.930842441))
66565;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150244.379888408 167693.311498873, 150245.253865154 167695.170370897, 150247.126801609 167699.153942768, 150250.02 167697.69084244, 150259.792 167692.53584244, 150256.832 167686.738842441, 150247.11 167691.93084244, 150244.379888408 167693.311498873))
96837;2;2;0;0;0;2;[];0.0;[];['05', '01'];['05', '01'];POLYGON ((150160.082 167717.385842441, 150169.35 167719.440842439, 150170.91 167719.790842439, 150176.243 167720.96884244, 150172.469 167713.64384244, 150171.23 167714.310842439, 150170.65 167714.16084244, 150161.458 167711.646842439, 150160.082 167717.385842441))
78146;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150287.122 167609.792842439, 150286.14 167610.350842439, 150288.99 167615.94084244, 150292.4 167614.210842441, 150302.202 167608.329842441, 150296.724 167604.34184244, 150287.122 167609.792842439))
47398;1;1;1;1;2;1;['02'];740.72;['01'];['02'];['01'];POLYGON ((150197.68 167794.60084244, 150202.346 167808.958842438, 150208.317 167806.848842439, 150202.97 167791.70084244, 150198.71 167793.000842438, 150198.07 167794.490842439, 150197.68 167794.60084244))
53207;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150189.02 167778.63084244, 150192.12 167784.640842438, 150193.83 167783.750842439, 150195.47 167782.91084244, 150205.589 167777.571842438, 150202.635 167771.91784244, 150189.02 167778.63084244))
4787;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150157.264 167729.140842439, 150173.03 167732.85084244, 150174.42 167726.820842442, 150170.31 167725.820842439, 150158.74 167722.98284244, 150157.264 167729.140842439))
11288;2;1;1;0;1;2;['03'];212.08;[];['01', '03'];['01'];POLYGON ((150155.901 167734.996842439, 150171.549999956 167738.89084248, 150172.119999899 167739.030842443, 150172.809999923 167738.740842533, 150174.150000021 167733.12084252, 150173.03 167732.85084244, 150157.264 167729.140842439, 150156.633 167731.770842439, 150155.901 167734.996842439))
58918;1;1;1;1;2;1;['01'];453.35;['05'];['01'];['05'];POLYGON ((150158.74 167722.98284244, 150170.31 167725.820842439, 150174.42 167726.820842442, 150177.34 167727.66084244, 150179.099 167726.51084244, 150176.243 167720.96884244, 150170.91 167719.790842439, 150169.35 167719.440842439, 150160.082 167717.385842441, 150158.74 167722.98284244))
95444;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150250.990000002 167592.881442443, 150249.549500003 167589.970742441, 150247.937700003 167590.853842441, 150247.1699 167589.34284244, 150244.077500001 167590.901442442, 150242.469999999 167591.78034244, 150240.791000001 167592.642842442, 150239.040200003 167593.542142439, 150238.460000001 167593.840842438, 150236.967100002 167594.606042439, 150236.429899998 167594.881742439, 150233.780000001 167596.24184244, 150229.9745 167598.195142439, 150228.956 167598.71784244, 150231.789999999 167604.326842441, 150232.817000002 167603.80104244, 150239.212800004 167600.526442442, 150239.260200001 167600.50224244, 150244.9811 167597.573942441, 150245.299999997 167597.410842439, 150246.995700002 167596.539242443, 150248.128200002 167595.957142442, 150249.158100002 167595.428042441, 150249.990000002 167595.00084244, 150250.034800001 167594.980842439, 150249.391900003 167593.71564244, 150250.990000002 167592.881442443))
35644;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150244.255249304 167775.244800666, 150245.19 167777.010842439, 150251.37 167788.980842441, 150258.78 167785.430842439, 150252.07 167771.140842439, 150251.84 167771.260842439, 150250.9 167769.480842439, 150248.51 167770.750842438, 150247.79 167771.13084244, 150247.19 167771.580842439, 150246.9 167771.970842439, 150246.71 167772.230842439, 150246.73 167772.980842439, 150247.12 167773.74084244, 150244.255249304 167775.244800666))
16199;2;2;0;0;0;2;[];0.0;[];['01', '03'];['01', '03'];POLYGON ((150182.95 167619.697842441, 150205.62 167624.91084244, 150204.38 167620.370842439, 150202.968 167617.391842441, 150200.16 167616.80084244, 150198.83 167616.520842439, 150184.38 167613.44884244, 150182.95 167619.697842441))
89105;1;1;0;0;0;1;[];0.0;[];['06'];['06'];POLYGON ((150311.32 167555.08084244, 150307.35 167562.03084244, 150319.39 167568.89084244, 150323.24 167562.140842439, 150323.55 167562.31084244, 150327.69 167555.05084244, 150323.25 167552.51084244, 150319.21 167559.59084244, 150311.32 167555.08084244))
68491;2;2;0;0;0;2;[];0.0;[];['05', '01'];['05', '01'];POLYGON ((150211.797 167564.902842441, 150215.019 167571.18584244, 150225.18 167565.84084244, 150236.706 167559.977842438, 150231.005 167555.68684244, 150222.36 167559.84084244, 150211.797 167564.902842441))
20334;1;1;0;0;0;1;[];0.0;[];['01'];['01'];POLYGON ((150258.19 167767.880842439, 150265.09000007 167782.070842468, 150269.197 167779.884842439, 150269.613 167780.682842439, 150272.438 167779.17884244, 150272.022 167778.38084244, 150272.51 167778.12084244, 150272.68 167778.020842439, 150264.22 167761.81084244, 150257.52 167765.38084244, 150258.71 167767.600842441, 150258.19 167767.880842439))
