id_bat;area;level_all;SP;id_block;nomenclature;regroupement_fill;area_occ;source;date_insert;date_out
828811;68.78;2.0;116.15587336252476;4339;;;;;;
501131;143.12;5.0;625.321367945712;4339;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
571079;85.02;4.0;290.79458216487353;4339;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
267777;91.46;4.0;306.81929455718097;4339;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
731298;124.1;3.0;293.6971763109801;4339;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
250185;99.86;4.0;365.4858940187633;4339;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
150261;32.49;1.0;32.4873647087401;4339;;;;;;
159008;27.72;;27.724616814718964;4339;;;;;;
329382;24.04;;24.036846230825272;4339;01.50.00.00;logement;;annexe;2025-03-27 15:10;
961790;91.84;4.0;313.71397343370563;4339;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
326903;128.88;4.0;473.0625986160318;4339;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
972312;92.54;5.0;401.9904655785433;4339;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
161328;195.48;3.0;356.92361416390247;4339;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
549325;78.69;5.0;350.66441662729835;4339;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
434648;88.49;4.0;305.3583272392036;4339;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
930982;110.46;4.0;336.0302377933031;4339;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
900680;321.27;7.0;2248.8552661100493;4338;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
927732;98.09;9.0;834.1232170322091;4338;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
149749;240.51;3.0;670.387553022447;4339;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
783638;166.23;3.0;398.9729240397168;4339;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
783638;166.23;3.0;398.9729240397168;4339;05.01.01.01;commerce;;hub;2024-10-17 15:01:00;
203860;176.13;6.0;733.7872777833688;4339;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
203860;176.13;6.0;733.7872777833688;4339;05.03.04.03;commerce;;hub;2024-10-17 15:01:00;
997907;109.71;4.0;438.7809663555844;4339;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
224669;84.55;4.0;297.74829384957803;4339;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
149141;80.47;6.0;418.6435275465906;4338;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
149141;80.47;6.0;418.6435275465906;4338;05.08.05.01;commerce;;hub;2024-10-17 15:01:00;
878016;112.87;5.0;436.7967186329295;4338;05.00.00.99;commerce;;hub;2024-10-17 15:01:00;
863815;33.32;1.0;33.317155394218105;4338;;;;;;
759733;529.39;7.0;2744.158665350996;4338;05.08.01.01;commerce;;hub;2024-10-17 15:01:00;
759733;529.39;7.0;2744.158665350996;4338;03.00.00.00;bureau;375.0;ob40;2024-12-16 14:36:00;
759733;529.39;7.0;2744.158665350996;4338;03.00.00.99;bureau;600.0;ob40;2024-12-16 14:36:00;
759733;529.39;7.0;2744.158665350996;4338;03.03.02.03;bureau;150.0;ob40;2024-12-16 14:36:00;
759733;529.39;7.0;2744.158665350996;4338;03.03.02.05;bureau;75.0;ob40;2024-12-16 14:36:00;
759733;529.39;7.0;2744.158665350996;4338;03.05.03.00;bureau;300.0;ob40;2024-12-16 14:36:00;
751364;100.4;6.0;602.3306703951969;4338;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
751364;100.4;6.0;602.3306703951969;4338;05.02.01.03;commerce;;hub;2024-10-17 15:01:00;
751364;100.4;6.0;602.3306703951969;4338;03.00.00.00;bureau;120.0;ob40;2024-12-16 14:36:00;
964906;80.39;6.0;467.7466722717885;4338;;;;;;
878701;560.48;7.0;2571.1243844938404;4338;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
894527;100.01;7.0;640.8231103701778;4338;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
458570;150.82;13.0;1818.2542583851948;4333;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
240096;106.04;5.0;509.5045049580128;4338;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
971228;101.18;8.0;784.3897894863894;4338;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
234999;63.63;3.0;190.7067058261053;4338;05.08.01.10;commerce;;hub;2024-10-17 15:01:00;
526919;3.31;;3.3148421473646463;4336;01.50.00.00;logement;;annexe;2025-03-27 15:10;
262940;285.03;2.0;401.0935586532829;4333;01.50.01.00;logement;;cada_garage;2025-01-01 00:01:00;
915476;469.78;11.0;3750.3439524726136;4333;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
915476;469.78;11.0;3750.3439524726136;4333;03.00.00.00;bureau;506.0;ob40;2024-12-16 14:36:00;
300575;384.65;1.0;384.6468283742062;4333;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
378751;171.73;1.0;171.72734452247022;4333;01.50.01.00;logement;;cada_garage;2025-01-01 00:01:00;
250129;354.37;11.0;3668.299926372778;4333;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
250129;354.37;11.0;3668.299926372778;4333;07.01.03.00;équipements;;famgb;2025-04-09 14:36;
250129;354.37;11.0;3668.299926372778;4333;03.02.00.00;bureau;90.0;ob40;2024-12-16 14:36:00;
250129;354.37;11.0;3668.299926372778;4333;03.03.02.00;bureau;90.0;ob40;2024-12-16 14:36:00;
250129;354.37;11.0;3668.299926372778;4333;03.03.02.03;bureau;540.0;ob40;2024-12-16 14:36:00;
250129;354.37;11.0;3668.299926372778;4333;03.03.02.04;bureau;90.0;ob40;2024-12-16 14:36:00;
250129;354.37;11.0;3668.299926372778;4333;03.05.02.00;bureau;450.0;ob40;2024-12-16 14:36:00;
250129;354.37;11.0;3668.299926372778;4333;03.05.03.00;bureau;90.0;ob40;2024-12-16 14:36:00;
250129;354.37;11.0;3668.299926372778;4333;07.01.01.00;équipements;;osm_amenity_point;2024-11-14 15:17;
568256;213.67;1.0;213.67202442261743;4333;01.50.01.00;logement;;cada_garage;2025-01-01 00:01:00;
568801;204.11;1.0;204.10698566194725;4333;01.50.01.00;logement;;cada_garage;2025-01-01 00:01:00;
431896;739.2;11.0;4235.344637264387;4333;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
283713;755.5;13.0;5646.855782331411;4333;02.01.03.00;hôtel;;hub;2024-10-17 15:01:00;
283713;755.5;13.0;5646.855782331411;4333;05.06.03.01;commerce;;hub;2024-10-17 15:01:00;
283713;755.5;13.0;5646.855782331411;4333;02.00.00.00;hôtel;;cada_fill;2025-01-01 00:01:00;
74316;236.34;8.0;1741.362115428724;4333;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
256121;236.68;8.0;1738.4572785085177;4333;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
202414;193.51;8.0;1419.7276899246103;4333;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
766385;421.12;6.0;1529.108866365786;4333;05.04.01.04;commerce;;hub;2024-10-17 15:01:00;
766385;421.12;6.0;1529.108866365786;4333;03.00.00.00;bureau;230.0;ob40;2024-12-16 14:36:00;
766385;421.12;6.0;1529.108866365786;4333;03.00.00.99;bureau;100.0;ob40;2024-12-16 14:36:00;
766385;421.12;6.0;1529.108866365786;4333;03.02.06.00;bureau;230.0;ob40;2024-12-16 14:36:00;
766385;421.12;6.0;1529.108866365786;4333;03.03.02.03;bureau;295.0;ob40;2024-12-16 14:36:00;
766385;421.12;6.0;1529.108866365786;4333;03.03.02.04;bureau;65.0;ob40;2024-12-16 14:36:00;
766385;421.12;6.0;1529.108866365786;4333;03.03.02.05;bureau;115.0;ob40;2024-12-16 14:36:00;
766385;421.12;6.0;1529.108866365786;4333;03.05.02.00;bureau;115.0;ob40;2024-12-16 14:36:00;
780440;139.66;2.0;233.20384509943844;4333;;;;;;
628078;385.43;7.0;2472.335225247198;4333;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
791772;254.97;7.0;1628.970167966989;4333;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
791772;254.97;7.0;1628.970167966989;4333;03.03.02.03;bureau;272.0;ob40;2024-12-16 14:36:00;
950884;11.19;;11.191648096714651;4333;;;;;;
373717;786.21;13.0;5155.264401651171;4333;16.01.01.00;équipements;;kadaster_sport;2024-10-14 14:16;
373717;786.21;13.0;5155.264401651171;4333;16.01.02.00;équipements;;hub;2024-10-17 15:01:00;
373717;786.21;13.0;5155.264401651171;4333;03.00.00.00;bureau;1220.0;ob40;2024-12-16 14:36:00;
373717;786.21;13.0;5155.264401651171;4333;03.00.00.99;bureau;1059.0;ob40;2024-12-16 14:36:00;
373717;786.21;13.0;5155.264401651171;4333;03.03.02.03;bureau;610.0;ob40;2024-12-16 14:36:00;
373717;786.21;13.0;5155.264401651171;4333;03.03.02.04;bureau;610.0;ob40;2024-12-16 14:36:00;
373717;786.21;13.0;5155.264401651171;4333;03.05.02.00;bureau;305.0;ob40;2024-12-16 14:36:00;
352474;265.28;4.0;1007.2536712984552;4333;11.07.00.00;équipements;;bxl_social;2024-09-18 15:52:00;
352474;265.28;4.0;1007.2536712984552;4333;06.02.09.00;équipements;;bxl_social;2025-03-13 11:36:00;
352474;265.28;4.0;1007.2536712984552;4333;03.00.00.00;bureau;420.0;ob40;2024-12-16 14:36:00;
352474;265.28;4.0;1007.2536712984552;4333;03.03.02.03;bureau;70.0;ob40;2024-12-16 14:36:00;
352474;265.28;4.0;1007.2536712984552;4333;03.03.02.04;bureau;210.0;ob40;2024-12-16 14:36:00;
352474;265.28;4.0;1007.2536712984552;4333;03.03.02.05;bureau;70.0;ob40;2024-12-16 14:36:00;
352474;265.28;4.0;1007.2536712984552;4333;03.05.02.00;bureau;140.0;ob40;2024-12-16 14:36:00;
352474;265.28;4.0;1007.2536712984552;4333;03.07.00.00;bureau;70.0;ob40;2024-12-16 14:36:00;
809584;743.33;11.0;6010.722949977897;4333;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
809584;743.33;11.0;6010.722949977897;4333;03.00.00.00;bureau;104.0;ob40;2024-12-16 14:36:00;
809584;743.33;11.0;6010.722949977897;4333;03.00.00.99;bureau;200.0;ob40;2024-12-16 14:36:00;
809584;743.33;11.0;6010.722949977897;4333;03.02.00.00;bureau;52.0;ob40;2024-12-16 14:36:00;
809584;743.33;11.0;6010.722949977897;4333;03.03.01.00;bureau;104.0;ob40;2024-12-16 14:36:00;
809584;743.33;11.0;6010.722949977897;4333;03.03.02.00;bureau;156.0;ob40;2024-12-16 14:36:00;
809584;743.33;11.0;6010.722949977897;4333;03.03.02.03;bureau;468.0;ob40;2024-12-16 14:36:00;
809584;743.33;11.0;6010.722949977897;4333;03.03.02.04;bureau;208.0;ob40;2024-12-16 14:36:00;
809584;743.33;11.0;6010.722949977897;4333;03.03.02.05;bureau;52.0;ob40;2024-12-16 14:36:00;
809584;743.33;11.0;6010.722949977897;4333;03.05.02.00;bureau;104.0;ob40;2024-12-16 14:36:00;
809584;743.33;11.0;6010.722949977897;4333;03.05.04.00;bureau;104.0;ob40;2024-12-16 14:36:00;
809584;743.33;11.0;6010.722949977897;4333;20.00.00.00;bureau;104.0;ob40;2024-12-16 14:36:00;
560641;277.79;9.0;2113.5383292164543;4340;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
953836;95.76;1.0;95.76099048903178;4340;01.50.01.00;logement;;cada_garage;2025-01-01 00:01:00;
281327;109.43;1.0;109.43025668156343;4340;;;;;;
934732;618.98;8.0;3450.9981099882352;4340;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
934732;618.98;8.0;3450.9981099882352;4340;03.02.00.00;bureau;206.0;ob40;2024-12-16 14:36:00;
934732;618.98;8.0;3450.9981099882352;4340;03.03.01.00;bureau;103.0;ob40;2024-12-16 14:36:00;
934732;618.98;8.0;3450.9981099882352;4340;03.03.02.04;bureau;103.0;ob40;2024-12-16 14:36:00;
934732;618.98;8.0;3450.9981099882352;4340;03.05.02.00;bureau;103.0;ob40;2024-12-16 14:36:00;
934732;618.98;8.0;3450.9981099882352;4340;03.05.03.00;bureau;103.0;ob40;2024-12-16 14:36:00;
524086;396.13;10.0;3800.2279360523135;4340;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
524086;396.13;10.0;3800.2279360523135;4340;03.03.02.00;bureau;194.0;ob40;2024-12-16 14:36:00;
524086;396.13;10.0;3800.2279360523135;4340;03.05.02.00;bureau;194.0;ob40;2024-12-16 14:36:00;
106340;1234.62;22.0;20018.865034145256;4340;05.07.01.01;commerce;;hub;2024-10-17 15:01:00;
106340;1234.62;22.0;20018.865034145256;4340;03.00.00.00;bureau;5136.0;ob40;2024-12-16 14:36:00;
106340;1234.62;22.0;20018.865034145256;4340;03.00.00.99;bureau;7013.0;ob40;2024-12-16 14:36:00;
106340;1234.62;22.0;20018.865034145256;4340;03.03.01.00;bureau;1383.0;ob40;2024-12-16 14:36:00;
106340;1234.62;22.0;20018.865034145256;4340;03.03.02.00;bureau;461.0;ob40;2024-12-16 14:36:00;
106340;1234.62;22.0;20018.865034145256;4340;03.03.02.03;bureau;461.0;ob40;2024-12-16 14:36:00;
106340;1234.62;22.0;20018.865034145256;4340;03.03.02.04;bureau;2922.0;ob40;2024-12-16 14:36:00;
106340;1234.62;22.0;20018.865034145256;4340;03.04.00.00;bureau;461.0;ob40;2024-12-16 14:36:00;
106340;1234.62;22.0;20018.865034145256;4340;03.05.02.00;bureau;4149.0;ob40;2024-12-16 14:36:00;
106340;1234.62;22.0;20018.865034145256;4340;03.07.00.00;bureau;461.0;ob40;2024-12-16 14:36:00;
514642;1376.3;3.0;2957.677891441372;4295;06.02.00.00;équipements;;osm_building_poly;2024-11-14 15:17;
514642;1376.3;3.0;2957.677891441372;4295;04.02.09.00;industrie;2644.0;oap;2024-11-14 15:12;
514642;1376.3;3.0;2957.677891441372;4295;06.00.00.00;équipements;;cada_fill;2025-01-01 00:01:00;
519329;3.65;;3.64804414814916;4413;;;;;;
215206;256.79;7.0;1604.4818501717186;4336;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
542776;1831.45;13.0;15155.18006824454;4336;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
542776;1831.45;13.0;15155.18006824454;4336;05.06.02.03;commerce;;hub;2024-10-17 15:01:00;
542776;1831.45;13.0;15155.18006824454;4336;05.00.00.99;commerce;;hub;2024-10-17 15:01:00;
542776;1831.45;13.0;15155.18006824454;4336;03.00.00.00;bureau;2000.0;ob40;2024-12-16 14:36:00;
542776;1831.45;13.0;15155.18006824454;4336;03.00.00.99;bureau;1656.0;ob40;2024-12-16 14:36:00;
542776;1831.45;13.0;15155.18006824454;4336;03.03.01.00;bureau;1200.0;ob40;2024-12-16 14:36:00;
542776;1831.45;13.0;15155.18006824454;4336;03.03.02.04;bureau;2000.0;ob40;2024-12-16 14:36:00;
542776;1831.45;13.0;15155.18006824454;4336;03.05.02.00;bureau;6800.0;ob40;2024-12-16 14:36:00;
542776;1831.45;13.0;15155.18006824454;4336;10.01.00.00;équipements;;poi;2025-04-08 12:47;
542776;1831.45;13.0;15155.18006824454;4336;10.00.00.00;équipements;;hugo;2025-04-10 11:45;
753217;53.26;1.0;53.25734999210312;4336;01.50.01.00;logement;;cada_garage;2025-01-01 00:01:00;
394599;17.69;1.0;17.689519938745068;4336;01.50.01.00;logement;;cada_garage;2025-01-01 00:01:00;
467904;19.55;1.0;19.551794481815964;4336;01.50.01.00;logement;;cada_garage;2025-01-01 00:01:00;
413307;19.53;1.0;19.531624949437465;4336;01.50.01.00;logement;;cada_garage;2025-01-01 00:01:00;
143632;21.48;1.0;21.47794360550443;4336;01.50.01.00;logement;;cada_garage;2025-01-01 00:01:00;
305725;217.99;6.0;1028.6446899789053;4337;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
558841;95.32;4.0;353.377991893182;4337;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
83296;69.42;4.0;243.0761781145777;4337;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
826442;91.62;4.0;318.47906181334577;4337;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
38103;253.95;11.0;1690.663117322954;4337;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
702793;258.14;9.0;2061.7004074725864;4337;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
702793;258.14;9.0;2061.7004074725864;4337;05.04.03.11;commerce;;hub;2024-10-17 15:01:00;
702793;258.14;9.0;2061.7004074725864;4337;03.00.00.99;bureau;281.0;ob40;2024-12-16 14:36:00;
702793;258.14;9.0;2061.7004074725864;4337;03.04.00.00;bureau;167.0;ob40;2024-12-16 14:36:00;
702793;258.14;9.0;2061.7004074725864;4337;03.05.01.00;bureau;167.0;ob40;2024-12-16 14:36:00;
702793;258.14;9.0;2061.7004074725864;4337;03.05.03.00;bureau;167.0;ob40;2024-12-16 14:36:00;
141371;289.76;6.0;1513.990843163098;4337;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
851299;4.64;;4.6385434973768;4380;;;;;;
410188;1972.83;13.0;12512.031154317569;4336;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
410188;1972.83;13.0;12512.031154317569;4336;05.08.01.10;commerce;;hub;2024-10-17 15:01:00;
410188;1972.83;13.0;12512.031154317569;4336;05.08.05.01;commerce;;hub;2024-10-17 15:01:00;
410188;1972.83;13.0;12512.031154317569;4336;03.00.00.00;bureau;270.0;ob40;2024-12-16 14:36:00;
410188;1972.83;13.0;12512.031154317569;4336;03.00.00.99;bureau;1965.0;ob40;2024-12-16 14:36:00;
410188;1972.83;13.0;12512.031154317569;4336;03.01.01.00;bureau;90.0;ob40;2024-12-16 14:36:00;
410188;1972.83;13.0;12512.031154317569;4336;03.03.02.03;bureau;90.0;ob40;2024-12-16 14:36:00;
410188;1972.83;13.0;12512.031154317569;4336;03.03.02.04;bureau;90.0;ob40;2024-12-16 14:36:00;
410188;1972.83;13.0;12512.031154317569;4336;03.04.00.00;bureau;270.0;ob40;2024-12-16 14:36:00;
410188;1972.83;13.0;12512.031154317569;4336;03.05.03.00;bureau;90.0;ob40;2024-12-16 14:36:00;
244617;106.31;1.0;106.30514362366424;4336;;;;;;
708598;1010.06;13.0;5422.136738400338;4336;05.02.01.02;commerce;;hub;2024-10-17 15:01:00;
708598;1010.06;13.0;5422.136738400338;4336;03.00.00.00;bureau;388.0;ob40;2024-12-16 14:36:00;
708598;1010.06;13.0;5422.136738400338;4336;03.00.00.99;bureau;930.0;ob40;2024-12-16 14:36:00;
708598;1010.06;13.0;5422.136738400338;4336;03.01.03.05;bureau;232.0;ob40;2024-12-16 14:36:00;
708598;1010.06;13.0;5422.136738400338;4336;03.03.02.03;bureau;464.0;ob40;2024-12-16 14:36:00;
708598;1010.06;13.0;5422.136738400338;4336;03.03.02.04;bureau;426.0;ob40;2024-12-16 14:36:00;
708598;1010.06;13.0;5422.136738400338;4336;03.03.02.05;bureau;194.0;ob40;2024-12-16 14:36:00;
708598;1010.06;13.0;5422.136738400338;4336;03.04.00.00;bureau;388.0;ob40;2024-12-16 14:36:00;
708598;1010.06;13.0;5422.136738400338;4336;03.05.02.00;bureau;620.0;ob40;2024-12-16 14:36:00;
708598;1010.06;13.0;5422.136738400338;4336;03.05.05.00;bureau;194.0;ob40;2024-12-16 14:36:00;
708598;1010.06;13.0;5422.136738400338;4336;10.01.00.00;équipements;;poi;2025-04-08 12:47;
708598;1010.06;13.0;5422.136738400338;4336;10.00.00.00;équipements;;hugo;2025-04-10 11:45;
909282;449.04;8.0;2968.7581218238533;4336;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
909282;449.04;8.0;2968.7581218238533;4336;10.01.00.00;équipements;;poi;2025-04-08 12:47;
292520;121.72;4.0;418.2654764605832;4337;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
271021;87.57;5.0;386.5496976408645;4337;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
698258;92.66;4.0;326.2372398530904;4337;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
468645;4.83;;4.833200002440496;4337;;;;;;
115325;118.3;4.0;411.34456611441504;4336;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
299349;7.65;;7.654459779867558;4336;01.50.00.00;logement;;annexe;2025-03-27 15:10;
126953;198.46;1.0;198.4633994960824;4413;01.50.01.00;logement;;cada_garage;2025-01-01 00:01:00;
45263;175.42;5.0;780.3928222587991;4413;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
578745;156.85;5.0;698.6494405009034;4413;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
76182;217.46;5.0;968.0259297031768;4413;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
962684;56.4;1.0;56.39751735144901;4413;;;;;;
877854;110.16;2.0;220.3233822819554;4413;03.00.00.00;bureau;;cada_fill;2025-01-01 00:01:00;
632708;401.42;4.0;1645.6979851524534;4413;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
632708;401.42;4.0;1645.6979851524534;4413;10.01.00.00;équipements;;osm_building_poly;2024-11-14 15:17;
632708;401.42;4.0;1645.6979851524534;4413;10.01.00.00;équipements;;poi;2025-04-08 12:47;
202500;111.92;3.0;353.60473899160496;4413;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
293148;134.82;4.0;516.6293751467697;4413;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
451582;20.07;;20.06696078976925;4413;01.50.00.00;logement;;annexe;2025-03-27 15:10;
859398;468.32;3.0;953.385071976198;4413;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
652107;246.54;3.0;399.1255809938736;4413;05.01.04.05;commerce;;hub;2024-10-17 15:01:00;
652107;246.54;3.0;399.1255809938736;4413;05.01.04.05;commerce;;poi;2025-04-08 12:47;
288383;439.56;6.0;2212.295726935794;4413;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
288383;439.56;6.0;2212.295726935794;4413;05.02.02.02;commerce;;hub;2024-10-17 15:01:00;
288383;439.56;6.0;2212.295726935794;4413;05.08.05.06;commerce;;hub;2024-10-17 15:01:00;
288383;439.56;6.0;2212.295726935794;4413;05.02.05.01;commerce;;hub;2024-10-17 15:01:00;
288383;439.56;6.0;2212.295726935794;4413;05.01.04.02;commerce;;hub;2024-10-17 15:01:00;
288383;439.56;6.0;2212.295726935794;4413;05.04.01.06;commerce;;hub;2024-10-17 15:01:00;
11566;399.54;4.0;1148.2886180025976;4373;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
581449;152.33;5.0;757.303041404866;4373;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
294730;168.91;5.0;764.1809960962557;4373;;;;;;
114612;191.1;5.0;872.4403788899094;4373;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
577638;122.16;4.0;435.9987892491777;4373;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
31258;140.72;8.0;1118.4377146571892;4373;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
720168;28.76;1.0;28.76313853741301;4373;;;;;;
471942;35.8;1.0;35.80403705533237;4373;01.50.01.00;logement;;cada_garage;2025-01-01 00:01:00;
463727;433.05;8.0;3120.9226676646817;4373;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
333975;159.96;3.0;403.8081050484973;4373;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
807448;99.22;4.0;361.8778030345893;4373;;;;;;
55488;282.45;3.0;518.537647279561;4373;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
109464;81.06;5.0;370.43526519097;4379;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
790015;64.42;4.0;257.66071798548785;4379;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
17414;60.27;4.0;228.06872774406943;4379;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
691788;101.0;4.0;351.27811933626;4379;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
186568;62.54;4.0;245.29227694509524;4379;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
452723;63.64;4.0;254.57663260152864;4379;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
947706;127.07;5.0;530.2045017239085;4372;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
510619;136.49;4.0;441.22149184809535;4372;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
650055;117.39;9.0;843.3903834014978;4372;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
789676;107.49;4.0;363.23132053953015;4372;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
789676;107.49;4.0;363.23132053953015;4372;03.03.02.05;bureau;90.0;ob40;2024-12-16 14:36:00;
350530;72.63;4.0;266.8371699016405;4372;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
662855;81.69;6.0;451.8817756509487;4379;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
902625;66.64;4.0;248.9853736344967;4379;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
734609;62.28;4.0;249.0808626907448;4379;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
680392;285.68;4.0;882.1822111006006;4372;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
680392;285.68;4.0;882.1822111006006;4372;16.01.01.00;équipements;;kadaster_sport;2024-10-14 14:16;
562909;128.92;5.0;540.8335742922379;4372;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
219183;99.89;7.0;666.2230575317761;4372;03.00.00.99;bureau;250.0;ob40;2024-12-16 14:36:00;
219183;99.89;7.0;666.2230575317761;4372;03.03.02.00;bureau;80.0;ob40;2024-12-16 14:36:00;
219183;99.89;7.0;666.2230575317761;4372;03.03.02.03;bureau;80.0;ob40;2024-12-16 14:36:00;
954130;314.53;9.0;2641.249602459556;4372;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
954130;314.53;9.0;2641.249602459556;4372;03.03.02.03;bureau;47.0;ob40;2024-12-16 14:36:00;
954130;314.53;9.0;2641.249602459556;4372;03.03.02.04;bureau;47.0;ob40;2024-12-16 14:36:00;
954130;314.53;9.0;2641.249602459556;4372;03.05.02.00;bureau;47.0;ob40;2024-12-16 14:36:00;
954130;314.53;9.0;2641.249602459556;4372;03.05.05.00;bureau;47.0;ob40;2024-12-16 14:36:00;
954130;314.53;9.0;2641.249602459556;4372;20.00.00.00;bureau;47.0;ob40;2024-12-16 14:36:00;
229420;179.13;11.0;1855.65078402145;4372;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
991691;84.79;3.0;241.616540685776;4380;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
672086;224.71;;224.71010237976364;4380;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
855259;100.42;4.0;361.8961652382188;4372;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
461894;91.35;4.0;322.7925547860097;4372;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
18421;112.93;4.0;401.0273691013172;4380;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
432875;117.19;4.0;396.379716738005;4372;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
624761;1057.22;8.0;5225.088652648478;4380;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
624761;1057.22;8.0;5225.088652648478;4380;03.00.00.00;bureau;75.0;ob40;2024-12-16 14:36:00;
624761;1057.22;8.0;5225.088652648478;4380;03.03.02.00;bureau;75.0;ob40;2024-12-16 14:36:00;
624761;1057.22;8.0;5225.088652648478;4380;03.03.02.04;bureau;150.0;ob40;2024-12-16 14:36:00;
624761;1057.22;8.0;5225.088652648478;4380;20.00.00.00;bureau;75.0;ob40;2024-12-16 14:36:00;
767394;196.86;5.0;982.9604443679932;4380;01.00.00.00;logement;;BLogement;2024-09-18 15:32;
