id_bat;level;occupcode_id;area;nblevel;nblevelrec;groundarea;datastate;recordstate;index;id_block;regroupement_fill
337024;0.0;01.50.01.00;9.0;1.0;0.0;9.0;V;O;470;68;logement
685579;0.0;01.01.00.00;76.0;2.0;1.0;76.0;V;O;471;68;logement
685579;1.0;01.01.00.00;76.0;2.0;1.0;76.0;V;O;472;68;logement
685579;2.0;01.01.00.00;76.0;2.0;1.0;76.0;V;O;473;68;logement
622906;0.0;01.01.00.00;62.0;2.0;1.0;62.0;V;O;474;68;logement
622906;1.0;01.01.00.00;62.0;2.0;1.0;62.0;V;O;475;68;logement
622906;2.0;01.01.00.00;62.0;2.0;1.0;62.0;V;O;476;68;logement
850740;0.0;01.01.00.00;60.0;3.0;0.0;60.0;V;O;477;68;logement
850740;1.0;01.01.00.00;60.0;3.0;0.0;60.0;V;O;478;68;logement
850740;2.0;01.01.00.00;60.0;3.0;0.0;60.0;V;O;479;68;logement
220807;0.0;01.01.00.00;59.0;3.0;0.0;59.0;V;O;480;68;logement
220807;1.0;01.01.00.00;59.0;3.0;0.0;59.0;V;O;481;68;logement
220807;2.0;01.01.00.00;59.0;3.0;0.0;59.0;V;O;482;68;logement
222166;0.0;01.01.00.00;67.0;2.0;1.0;67.0;V;O;483;68;logement
222166;1.0;01.01.00.00;67.0;2.0;1.0;67.0;V;O;484;68;logement
222166;2.0;01.01.00.00;67.0;2.0;1.0;67.0;V;O;485;68;logement
910004;0.0;01.50.01.00;5.0;1.0;0.0;5.0;V;O;486;68;logement
434649;0.0;01.01.00.00;71.0;2.0;1.0;71.0;V;O;487;68;logement
434649;1.0;01.01.00.00;71.0;2.0;1.0;71.0;V;O;488;68;logement
434649;2.0;01.01.00.00;71.0;2.0;1.0;71.0;V;O;489;68;logement
152843;0.0;01.01.00.00;57.0;2.0;1.0;57.0;V;O;490;68;logement
152843;1.0;01.01.00.00;57.0;2.0;1.0;57.0;V;O;491;68;logement
152843;2.0;01.01.00.00;57.0;2.0;1.0;57.0;V;O;492;68;logement
261911;0.0;01.01.00.00;50.0;2.0;1.0;50.0;V;O;493;68;logement
261911;1.0;01.01.00.00;50.0;2.0;1.0;50.0;V;O;494;68;logement
261911;2.0;01.01.00.00;50.0;2.0;1.0;50.0;V;O;495;68;logement
491515;0.0;01.01.00.00;50.0;2.0;1.0;50.0;V;O;496;68;logement
491515;1.0;01.01.00.00;50.0;2.0;1.0;50.0;V;O;497;68;logement
491515;2.0;01.01.00.00;50.0;2.0;1.0;50.0;V;O;498;68;logement
